state,fuffer,fuffed,year,polity2,democracy,anocracy,autocracy,govtType,durable,irst,milex,milper,energy,tpop,upop,cinc,c_total,polright,civillib,freedom,population,majpower
Libya,0,1,1988,-7,0,0,1,Autocracy,37,0,1390000,86,34274,3821,2838,0,10,6,6,6,4165970,0
Libya,1,0,1986,-7,0,0,1,Autocracy,35,0,1410000,91,30727,3517,2448,0,10,6,6,6,3926650,0
Libya,1,0,1986,-7,0,0,1,Autocracy,35,0,1410000,91,30727,3517,2448,0,10,6,6,6,3926650,0
Libya,0,1,1986,-7,0,0,1,Autocracy,35,0,1410000,91,30727,3517,2448,0,10,6,6,6,3926650,0
Libya,0,0,1980,-7,0,0,1,Autocracy,29,0,2750000,53,35161,2743,1571,0,10,6,6,6,3043000,0
Libya,0,0,1980,-7,0,0,1,Autocracy,29,0,2750000,53,35161,2743,1571,0,10,6,6,6,3043000,0
Libya,0,0,1980,-7,0,0,1,Autocracy,29,0,2750000,53,35161,2743,1571,0,10,6,6,6,3043000,0
Libya,0,0,1980,-7,0,0,1,Autocracy,29,0,2750000,53,35161,2743,1571,0,10,6,6,6,3043000,0
Libya,0,0,1982,-7,0,0,1,Autocracy,31,0,3310000,55,25914,2980,1821,0,10,6,7,6.5,3334710,0
Libya,0,0,1982,-7,0,0,1,Autocracy,31,0,3310000,55,25914,2980,1821,0,10,6,7,6.5,3334710,0
Libya,0,0,1985,-7,0,0,1,Autocracy,34,0,3500000,91,27467,3374,2273,0,10,6,6,6,3786000,0
Libya,0,0,1985,-7,0,0,1,Autocracy,34,0,3500000,91,27467,3374,2273,0,10,6,6,6,3786000,0
Libya,0,0,1983,-7,0,0,1,Autocracy,32,0,4223000,68,26818,3106,1961,0,10,6,6,6,3486220,0
Libya,1,0,1983,-7,0,0,1,Autocracy,32,0,4223000,68,26818,3106,1961,0,10,6,6,6,3486220,0
Libya,0,0,1983,-7,0,0,1,Autocracy,32,0,4223000,68,26818,3106,1961,0,10,6,6,6,3486220,0
Libya,0,1,1983,-7,0,0,1,Autocracy,32,0,4223000,68,26818,3106,1961,0,10,6,6,6,3486220,0
Libya,0,1,1984,-7,0,0,1,Autocracy,33,0,5225000,90,26508,3237,2111,0,10,6,6,6,3637820,0
Libya,1,0,1984,-7,0,0,1,Autocracy,33,0,5225000,90,26508,3237,2111,0,10,6,6,6,3637820,0
Libya,0,0,1996,-7,0,0,1,Autocracy,45,863,1327000,76,39638,5593,3872,0,10,7,7,7,4851070,0
Libya,0,0,1994,-7,0,0,1,Autocracy,43,874,1413000,80,38869,4899,3674,0,10,7,7,7,4663910,0
Lithuania,0,0,1995,10,1,0,0,Democracy,4,1,115000,12,8274,3715,1541,0,8,1,3,2,3632000,0
Lithuania,0,0,1998,10,1,0,0,Democracy,7,1,139000,12,12718,3694,1478,0,8,1,2,1.5,3555000,0
Lithuania,0,0,2000,10,1,0,0,Democracy,9,1,199000,13,12760,3670,1475,0,8,1,2,1.5,3506000,0
Lithuania,0,1,2000,10,1,0,0,Democracy,9,1,199000,13,12760,3670,1475,0,8,1,2,1.5,3506000,0
Lithuania,0,0,2000,10,1,0,0,Democracy,9,1,199000,13,12760,3670,1475,0,8,1,2,1.5,3506000,0
Lithuania,0,0,2001,10,1,0,0,Democracy,10,1,211000,12,12781,3670,1474,0,8,1,2,1.5,3482000,0
Luxembourg,0,0,2000,10,1,0,0,Democracy,55,2571,129000,1,4592,431,0,0,3,1,1,1,438000,0
Luxembourg,0,0,2000,10,1,0,0,Democracy,55,2571,129000,1,4592,431,0,0,3,1,1,1,438000,0
Luxembourg,0,0,1998,10,1,0,0,Democracy,53,2477,146000,1,4546,422,0,0,3,1,1,1,426600,0
Macedonia (FYROM),1,0,1993,6,1,0,0,Democracy,2,137,30000,10,4550,2115,393,0,4,3,4,3.5,1933000,0
Macedonia (FYROM),0,0,1994,6,1,0,0,Democracy,3,67,35741,10,3355,2137,430,0,4,3,3,3,1947000,0
Macedonia (FYROM),0,0,1999,6,1,0,0,Democracy,8,49,67000,16,4792,2011,443,0,4,3,3,3,2017000,0
Macedonia (FYROM),0,1,1997,6,1,0,0,Democracy,6,50,60435,15,4206,2190,438,0,4,4,3,3.5,1996870,0
Macedonia (FYROM),0,0,1998,6,1,0,0,Democracy,7,49,72000,15,4786,1999,440,0,4,4,3,3.5,2015000,0
Malawi,0,0,1986,-9,0,0,1,Autocracy,22,0,22300,7,4508,7279,449,0,3,6,7,6.5,7490780,0
Malaysia,0,0,1980,4,0,1,0,Anocracy,9,0,1362169,83,13629,13764,2976,0,7,3,4,3.5,13763000,0
Malaysia,1,0,1988,4,0,1,0,Anocracy,17,0,1612000,113,23167,16942,2846,0,8,3,5,4,17144390,0
Malaysia,0,1,1988,4,0,1,0,Anocracy,17,0,1612000,113,23167,16942,2846,0,8,3,5,4,17144390,0
Malaysia,1,0,1985,4,0,1,0,Anocracy,14,0,1764000,110,19276,15681,2632,0,8,3,5,4,15677000,0
Malaysia,0,0,1983,4,0,1,0,Anocracy,12,0,2080113,99,18399,14888,2450,0,7,3,4,3.5,14847000,0
Malaysia,1,0,1992,4,0,1,0,Anocracy,21,1559,2500000,128,36553,19043,3126,0,8,5,4,4.5,19127100,0
Mali,0,0,1993,7,1,0,0,Democracy,1,0,60000,12,1939,10135,781,0,7,2,3,2.5,9164100,0
Mali,0,1,1985,-7,0,0,1,Autocracy,25,0,27824,8,1550,8206,577,0,7,7,6,6.5,7389000,0
Mali,0,1,1986,-7,0,0,1,Autocracy,26,0,37250,8,1595,7566,618,0,7,7,6,6.5,7580570,0
Mauritania,1,0,1989,-7,0,0,1,Autocracy,27,0,40000,16,1308,1953,404,0,4,6,6,6,1944720,0
Mauritania,0,0,1989,-7,0,0,1,Autocracy,27,0,40000,16,1308,1953,404,0,4,6,6,6,1944720,0
Mauritania,0,1,1980,-7,0,0,1,Autocracy,18,0,81006,8,8,1551,110,0,4,6,6,6,1551000,0
Mauritania,0,0,1987,-7,0,0,1,Autocracy,25,0,35000,16,1472,1858,237,0,4,7,6,6.5,1854070,0
Mauritania,0,0,1981,-7,0,0,1,Autocracy,19,0,64032,12,14,1591,104,0,4,7,6,6.5,1591710,0
Mexico,0,1,1984,-3,0,1,0,Anocracy,7,7293,562331,129,166443,73912,28721,0.01,5,3,4,3.5,73910520,0
Mexico,0,1,1982,-3,0,1,0,Anocracy,5,6926,943004,130,183434,70784,27970,0.01,5,3,4,3.5,70785368,0
Moldova,0,0,1993,7,1,0,0,Democracy,2,604,88400,13,5008,4348,1072,0,2,5,5,5,4348000,0
Moldova,0,1,1992,5,0,1,0,Anocracy,1,619,450000,9,6357,4348,1150,0,2,5,4,4.5,4351000,0
Mongolia,0,1,1999,10,1,0,0,Democracy,7,0,19000,20,2991,2621,679,0,2,2,3,2.5,2378320,0
Morocco,1,0,1980,-8,0,0,1,Autocracy,15,6,1118030,117,7107,19332,7203,0,4,3,4,3.5,19382000,0
Morocco,0,0,1980,-8,0,0,1,Autocracy,15,6,1118030,117,7107,19332,7203,0,4,3,4,3.5,19382000,0
Morocco,1,0,1980,-8,0,0,1,Autocracy,15,6,1118030,117,7107,19332,7203,0,4,3,4,3.5,19382000,0
Morocco,1,0,1980,-8,0,0,1,Autocracy,15,6,1118030,117,7107,19332,7203,0,4,3,4,3.5,19382000,0
Morocco,1,0,1984,-8,0,0,1,Autocracy,19,6,595671,149,8072,21331,7970,0,4,4,5,4.5,21180160,0
Morocco,0,0,1987,-8,0,0,1,Autocracy,22,6,860000,200,8731,22884,8117,0,4,4,5,4.5,22595430,0
Morocco,0,0,1981,-8,0,0,1,Autocracy,16,6,1102334,120,7073,19836,7818,0,4,4,4,4,19819600,0
Morocco,0,0,1990,-8,0,0,1,Autocracy,25,7,1500000,195,10459,24487,8267,0,4,4,4,4,24043000,0
Morocco,0,0,2000,-6,0,0,1,Autocracy,35,5,1429000,198,12403,28351,10473,0,4,5,4,4.5,28705000,0
Morocco,0,0,2000,-6,0,0,1,Autocracy,35,5,1429000,198,12403,28351,10473,0,4,5,4,4.5,28705000,0
Mozambique,0,0,1994,6,1,0,0,Democracy,0,0,106000,11,5725,16614,2271,0,9,6,5,5.5,15420000,0
Mozambique,1,0,1987,-7,0,0,1,Autocracy,12,0,106090,65,5132,14116,1399,0,9,6,7,6.5,13836990,0
Mozambique,0,1,1987,-7,0,0,1,Autocracy,12,0,106090,65,5132,14116,1399,0,9,6,7,6.5,13836990,0
Mozambique,0,0,1986,-7,0,0,1,Autocracy,11,0,276040,65,5018,14161,1328,0,9,6,7,6.5,13706390,0
Mozambique,1,0,1983,-8,0,0,1,Autocracy,8,0,360055,32,4714,13150,991,0,9,7,7,7,13061390,0
Namibia,0,0,1997,6,1,0,0,Democracy,7,0,89000,8,0,1613,147,0,4,2,3,2.5,1647520,0
Namibia,0,0,1998,6,1,0,0,Democracy,8,0,94000,3,0,1660,152,0,4,2,3,2.5,1681820,0
Netherlands,0,1,1985,10,1,0,0,Democracy,39,5517,4040000,103,124239,14484,3717,0.01,6,1,1,1,14492000,0
Netherlands,0,0,1980,10,1,0,0,Democracy,34,5271,5269353,107,133594,14144,3767,0.01,6,1,1,1,14150000,0
Netherlands,0,0,2000,10,1,0,0,Democracy,54,5666,6027000,52,118860,15786,4902,0.01,6,1,1,1,15919000,0
Netherlands,0,0,2000,10,1,0,0,Democracy,54,5666,6027000,52,118860,15786,4902,0.01,6,1,1,1,15919000,0
Netherlands,0,0,1999,10,1,0,0,Democracy,53,6075,6193000,54,118954,15735,4880,0.01,6,1,1,1,15805000,0
Netherlands,0,0,1999,10,1,0,0,Democracy,53,6075,6193000,54,118954,15735,4880,0.01,6,1,1,1,15805000,0
Netherlands,0,0,2001,10,1,0,0,Democracy,55,6037,6257000,50,118765,15787,4925,0.01,6,1,1,1,16039000,0
Netherlands,0,0,1987,10,1,0,0,Democracy,41,5082,6420000,106,134163,14665,3744,0.01,6,1,1,1,14665000,0
Netherlands,0,0,1998,10,1,0,0,Democracy,52,6377,7192000,55,119048,15678,4842,0.01,6,1,1,1,15698000,0
Netherlands,0,0,1993,10,1,0,0,Democracy,47,6000,7356000,86,152926,15290,4354,0.01,6,1,1,1,15279100,0
Netherlands,0,0,1990,10,1,0,0,Democracy,44,5408,7820000,104,141045,14952,3882,0.01,7,1,1,1,14952000,0
Netherlands,0,0,1992,10,1,0,0,Democracy,46,5437,8010000,90,149001,15184,4137,0.01,6,1,1,1,15178000,0
New Zealand,0,1,1985,10,1,0,0,Democracy,108,228,469350,13,8953,3247,724,0,0,1,1,1,3271500,0
New Zealand,0,1,2001,10,1,0,0,Democracy,124,826,664000,9,22187,3862,1781,0,0,1,1,1,3849000,0
Nicaragua,0,1,1999,8,1,0,0,Democracy,9,0,25000,12,2428,4938,1167,0,7,2,3,2.5,4941180,0
Nicaragua,1,0,2000,8,1,0,0,Democracy,10,0,24000,16,2429,5074,1205,0,7,3,3,3,5071000,0
Nicaragua,0,0,2001,8,1,0,0,Democracy,11,0,27000,16,2430,5077,1245,0,7,3,3,3,5205000,0
Nicaragua,0,0,2001,8,1,0,0,Democracy,11,0,27000,16,2430,5077,1245,0,7,3,3,3,5205000,0
Nicaragua,0,1,2001,8,1,0,0,Democracy,11,0,27000,16,2430,5077,1245,0,7,3,3,3,5205000,0
Nicaragua,0,0,1998,8,1,0,0,Democracy,8,0,30000,14,2427,4807,1130,0,7,3,3,3,4810790,0
Nicaragua,0,1,1997,8,1,0,0,Democracy,7,0,36000,14,2169,4351,1093,0,7,3,3,3,4680810,0
Nicaragua,1,0,1997,8,1,0,0,Democracy,7,0,36000,14,2169,4351,1093,0,7,3,3,3,4680810,0
Nicaragua,1,0,1991,6,1,0,0,Democracy,1,0,225000,20,2177,3999,896,0,7,3,3,3,3938340,0
Nicaragua,1,0,1994,6,1,0,0,Democracy,4,0,35000,14,2250,4401,991,0,7,4,5,4.5,4301500,0
Nicaragua,1,0,1995,8,1,0,0,Democracy,5,0,39000,14,2173,4539,1024,0,7,4,5,4.5,4426000,0
Nicaragua,0,0,1995,8,1,0,0,Democracy,5,0,39000,14,2173,4539,1024,0,7,4,5,4.5,4426000,0
Nicaragua,1,0,1995,8,1,0,0,Democracy,5,0,39000,14,2173,4539,1024,0,7,4,5,4.5,4426000,0
Nicaragua,0,0,1980,0,0,1,0,Anocracy,0,0,62000,24,1792,2771,630,0,7,5,5,5,2921000,0
Nicaragua,0,0,1988,-1,0,1,0,Anocracy,4,0,142000,74,1932,3622,813,0,7,5,5,5,3656120,0
Nicaragua,1,0,1989,-1,0,1,0,Anocracy,5,0,175000,65,1955,3745,837,0,7,5,4,4.5,3738580,0
Nicaragua,1,0,1987,-1,0,1,0,Anocracy,3,0,189000,80,1900,3501,791,0,7,5,6,5.5,3574080,0
Nicaragua,0,0,1981,-5,0,1,0,Anocracy,0,0,192000,39,1961,2871,653,0,7,5,5,5,3015600,0
Nicaragua,1,0,1986,-1,0,1,0,Anocracy,2,0,436090,75,1867,3384,768,0,7,5,5,5,3490500,0
Nicaragua,0,1,1986,-1,0,1,0,Anocracy,2,0,436090,75,1867,3384,768,0,7,5,5,5,3490500,0
Nicaragua,1,0,1985,-1,0,1,0,Anocracy,1,0,702000,74,1840,3272,747,0,7,5,5,5,3404000,0
Nicaragua,0,0,1982,-5,0,1,0,Anocracy,1,0,249000,41,1977,2957,676,0,7,6,5,5.5,3114890,0
Nicaragua,1,0,1983,-5,0,1,0,Anocracy,2,0,348000,46,1881,3058,700,0,7,6,5,5.5,3215690,0
Niger,0,0,1993,8,1,0,0,Democracy,1,0,14000,5,1910,8361,760,0,8,5,4,4.5,8495380,0
Niger,1,0,1993,8,1,0,0,Democracy,1,0,14000,5,1910,8361,760,0,8,5,4,4.5,8495380,0
Niger,0,0,1990,-7,0,0,1,Autocracy,30,0,45180,5,1745,7731,673,0,8,7,6,6.5,7707000,0
Nigeria,0,0,1981,7,1,0,0,Democracy,2,15,893444,144,62935,74082,8583,0.01,9,2,3,2.5,73409344,0
Nigeria,0,1,1981,7,1,0,0,Democracy,2,15,893444,144,62935,74082,8583,0.01,9,2,3,2.5,73409344,0
Nigeria,0,1,1983,7,1,0,0,Democracy,4,182,1451008,144,57651,78422,9074,0.01,9,2,3,2.5,78216872,0
Nigeria,1,0,2000,4,0,1,0,Anocracy,1,15,518000,76,495,111506,22234,0.01,9,4,3,3.5,126910000,0
Nigeria,0,0,1993,-7,0,0,1,Autocracy,9,140,210000,76,102073,105265,15929,0.01,9,5,4,4.5,104891872,0
Nigeria,0,0,1999,4,0,1,0,Anocracy,0,15,2237000,77,496,108945,21291,0.01,9,6,4,5,123896520,0
Nigeria,0,0,1987,-7,0,0,1,Autocracy,3,200,202130,138,62222,101408,11140,0.01,9,7,5,6,88273200,0
Nigeria,1,0,1994,-7,0,0,1,Autocracy,10,58,1191000,80,94691,108468,16778,0.01,9,7,5,6,108012568,0
Nigeria,1,0,1995,-6,0,0,1,Autocracy,11,36,1507000,80,93797,111722,17597,0.01,9,7,6,6.5,111270000,0
Nigeria,0,0,1995,-6,0,0,1,Autocracy,11,36,1507000,80,93797,111722,17597,0.01,9,7,6,6.5,111270000,0
Nigeria,0,0,1996,-6,0,0,1,Autocracy,12,12,1913000,80,94273,115020,18455,0.01,9,7,7,7,114495512,0
Nigeria,1,0,1997,-6,0,0,1,Autocracy,13,15,1965000,76,498,118369,19356,0.01,9,7,6,6.5,117680752,0
Nigeria,0,0,1998,-1,0,1,0,Anocracy,0,15,2143000,76,498,106409,20301,0.01,9,7,6,6.5,120817264,0
Nigeria,0,0,1998,-1,0,1,0,Anocracy,0,15,2143000,76,498,106409,20301,0.01,9,7,6,6.5,120817264,0
Norway,1,0,1981,10,1,0,0,Democracy,35,847,1528746,39,48102,4100,792,0,7,1,1,1,4100000,0
Norway,0,0,1980,10,1,0,0,Democracy,34,866,1668691,40,49027,4086,795,0,7,1,1,1,4091000,0
Norway,1,0,1983,10,1,0,0,Democracy,37,895,1844320,41,45990,4128,789,0,7,1,1,1,4133000,0
Norway,0,1,1984,10,1,0,0,Democracy,38,920,1977082,39,49257,4140,788,0,7,1,1,1,4140000,0
Norway,0,1,1987,10,1,0,0,Democracy,41,837,2590000,38,56015,4187,796,0,7,1,1,1,4187000,0
Norway,0,0,1987,10,1,0,0,Democracy,41,837,2590000,38,56015,4187,796,0,7,1,1,1,4187000,0
Norway,0,1,1987,10,1,0,0,Democracy,41,837,2590000,38,56015,4187,796,0,7,1,1,1,4187000,0
Norway,0,0,2000,10,1,0,0,Democracy,54,679,2923000,27,37952,4465,997,0,7,1,1,1,4491000,0
Norway,0,0,2000,10,1,0,0,Democracy,54,679,2923000,27,37952,4465,997,0,7,1,1,1,4491000,0
Norway,0,1,2001,10,1,0,0,Democracy,55,640,2967000,27,37931,4465,1005,0,7,1,1,1,4513000,0
Norway,0,0,2001,10,1,0,0,Democracy,55,640,2967000,27,37931,4465,1005,0,7,1,1,1,4513000,0
Norway,0,0,1999,10,1,0,0,Democracy,53,610,3241000,33,37973,4442,990,0,7,1,1,1,4460000,0
Norway,0,0,1999,10,1,0,0,Democracy,53,610,3241000,33,37973,4442,990,0,7,1,1,1,4460000,0
Norway,1,0,1998,10,1,0,0,Democracy,52,637,3391000,33,37994,4419,982,0,7,1,1,1,4432000,0
Norway,0,0,1998,10,1,0,0,Democracy,52,637,3391000,33,37994,4419,982,0,7,1,1,1,4432000,0
Oman,0,0,1980,-10,0,0,1,Autocracy,23,0,1177939,15,3505,1130,0,0,8,6,6,6,1101000,0
Oman,0,0,1991,-9,0,0,1,Autocracy,34,0,1440000,29,11855,1864,0,0,8,6,6,6,1762000,0
Oman,1,0,1987,-10,0,0,1,Autocracy,30,0,1510000,27,9464,1561,0,0,8,6,6,6,1487780,0
Oman,0,0,1982,-10,0,0,1,Autocracy,25,0,1682003,15,4267,1242,0,0,8,6,6,6,1223740,0
Oman,0,0,1981,-10,0,0,1,Autocracy,24,0,1684776,15,4269,1186,0,0,8,6,6,6,1160760,0
Oman,0,0,1994,-9,0,0,1,Autocracy,37,0,2063000,35,14423,2096,0,0,8,6,6,6,2076000,0
Oman,0,0,1984,-10,0,0,1,Autocracy,27,0,2131009,25,8943,1361,0,0,8,6,6,6,1345380,0
Pakistan,0,1,1989,8,1,0,0,Democracy,1,660,2580000,520,34773,109140,19562,0.01,5,3,3,3,105269632,0
Pakistan,0,1,1990,8,1,0,0,Democracy,2,780,2910000,550,37001,112404,20169,0.01,5,3,3,3,107975056,0
Pakistan,0,0,1990,8,1,0,0,Democracy,2,780,2910000,550,37001,112404,20169,0.01,5,3,3,3,107975056,0
Pakistan,0,1,1986,-4,0,1,0,Anocracy,1,710,2270000,483,30911,99539,17849,0.01,5,4,5,4.5,97353880,0
Pakistan,0,1,1987,-4,0,1,0,Anocracy,2,710,2580000,481,32418,102705,18403,0.01,5,4,5,4.5,99953232,0
Pakistan,0,0,1991,8,1,0,0,Democracy,3,870,3230000,565,39279,115766,20794,0.01,5,4,4,4,110750016,0
Pakistan,1,0,1993,8,1,0,0,Democracy,5,992,3300000,580,49921,122795,22814,0.01,5,4,5,4.5,116444160,0
Pakistan,0,1,1999,-6,0,0,1,Autocracy,0,900,3523000,590,52318,152331,32208,0.01,5,4,5,4.5,134790000,0
Pakistan,0,0,2001,-6,0,0,1,Autocracy,2,1000,2395000,620,52321,156550,34529,0.01,5,6,5,5.5,141450144,0
Pakistan,1,0,2001,-6,0,0,1,Autocracy,2,1000,2395000,620,52321,156550,34529,0.01,5,6,5,5.5,141450144,0
Pakistan,1,0,1981,-7,0,0,1,Autocracy,4,0,1648765,560,24900,85118,14783,0.01,5,7,5,6,85096000,0
Pakistan,0,1,1983,-7,0,0,1,Autocracy,6,110,1871223,479,26892,90617,16023,0.01,5,7,5,6,89831888,0
Pakistan,0,0,1983,-7,0,0,1,Autocracy,6,110,1871223,479,26892,90617,16023,0.01,5,7,5,6,89831888,0
Pakistan,1,0,1984,-7,0,0,1,Autocracy,7,500,1956889,479,27846,93499,16637,0.01,5,7,5,6,92284304,0
Pakistan,1,0,1985,-4,0,1,0,Anocracy,0,720,2067000,483,29906,96472,17317,0.01,5,7,5,6,94794432,0
Pakistan,0,0,1982,-7,0,0,1,Autocracy,5,0,2201222,588,26822,87825,15379,0.01,5,7,5,6,87436144,0
Panama,0,1,1985,-6,0,0,1,Autocracy,17,0,96469,12,2295,2167,643,0,3,4,3,3.5,2167000,0
Panama,0,1,1984,-6,0,0,1,Autocracy,16,0,88009,11,2872,2122,624,0,3,5,4,4.5,2122860,0
Panama,0,1,1988,-8,0,0,1,Autocracy,20,0,101000,11,2035,2303,673,0,3,5,5,5,2303530,0
Panama,1,0,1988,-8,0,0,1,Autocracy,20,0,101000,11,2035,2303,673,0,3,5,5,5,2303530,0
Panama,0,1,1987,-8,0,0,1,Autocracy,19,0,104600,12,2647,2257,665,0,3,6,3,4.5,2257330,0
Panama,0,1,1987,-8,0,0,1,Autocracy,19,0,104600,12,2647,2257,665,0,3,6,3,4.5,2257330,0
Panama,1,0,1987,-8,0,0,1,Autocracy,19,0,104600,12,2647,2257,665,0,3,6,3,4.5,2257330,0
Panama,1,0,1989,8,1,0,0,Democracy,0,0,141000,14,1947,2350,686,0,3,6,5,5.5,2350410,0
Papua New Guinea,0,1,1982,10,1,0,0,Democracy,7,0,33000,3,1918,3110,129,0,3,2,2,2,3248740,0
Papua New Guinea,0,1,1984,10,1,0,0,Democracy,9,0,33000,3,1937,3261,142,0,3,2,2,2,3423130,0
Papua New Guinea,1,0,1988,10,1,0,0,Democracy,13,0,38110,3,2047,3557,158,0,3,2,2,2,3793240,0
Papua New Guinea,0,1,1988,10,1,0,0,Democracy,13,0,38110,3,2047,3557,158,0,3,2,2,2,3793240,0
Papua New Guinea,0,1,1990,10,1,0,0,Democracy,15,0,49820,4,2138,3698,174,0,3,2,2,2,3980000,0
Papua New Guinea,0,1,1992,10,1,0,0,Democracy,17,0,58900,4,2254,3847,181,0,4,2,3,2.5,4180730,0
Papua New Guinea,1,0,1996,10,1,0,0,Democracy,21,0,80000,5,2235,4400,206,0,4,2,4,3,4639770,0
Papua New Guinea,0,1,1993,10,1,0,0,Democracy,18,0,86700,4,2257,3922,184,0,4,2,3,2.5,4288480,0
Peru,0,0,1981,7,1,0,0,Democracy,1,364,887554,157,16773,17720,6527,0,5,2,3,2.5,17762080,0
Peru,0,0,1984,7,1,0,0,Democracy,4,337,1372098,135,17682,18992,7953,0,5,2,3,2.5,19067600,0
Peru,0,0,1991,8,1,0,0,Democracy,11,404,701000,123,15325,21998,10955,0,5,3,4,3.5,21997150,0
Peru,1,0,1992,-3,0,1,0,Anocracy,0,343,782630,112,15297,22454,11207,0,5,3,5,4,22437620,0
Peru,0,1,1997,1,0,1,0,Anocracy,4,607,1276000,115,14599,24371,12541,0,5,4,3,3.5,24741390,0
Peru,0,0,1995,1,0,1,0,Anocracy,2,512,874000,115,15410,23532,11993,0,5,5,4,4.5,23837000,0
Peru,1,0,1995,1,0,1,0,Anocracy,2,512,874000,115,15410,23532,11993,0,5,5,4,4.5,23837000,0
Peru,0,1,1998,1,0,1,0,Anocracy,5,631,1009000,115,14563,24797,12825,0,5,5,4,4.5,25163120,0
Philippines,0,1,1988,8,1,0,0,Democracy,1,300,857550,148,28786,58721,13482,0.01,6,2,2,2,58251552,0
Philippines,0,0,2001,8,1,0,0,Democracy,14,400,1065000,107,38952,75975,19043,0.01,7,2,3,2.5,78317032,0
Philippines,0,1,2000,8,1,0,0,Democracy,13,426,1357000,106,38948,75967,18455,0.01,7,2,3,2.5,76626496,0
Philippines,1,0,1996,8,1,0,0,Democracy,9,920,1520000,103,41201,71899,16065,0.01,7,2,4,3,69909592,0
Philippines,0,0,1998,8,1,0,0,Democracy,11,880,1521000,106,38940,72944,17256,0.01,7,2,3,2.5,73176864,0
Philippines,1,0,1998,8,1,0,0,Democracy,11,880,1521000,106,38940,72944,17256,0.01,7,2,3,2.5,73176864,0
Philippines,0,1,1999,8,1,0,0,Democracy,12,530,1627000,107,38944,74454,17884,0.01,7,2,3,2.5,74878192,0
Philippines,0,0,1994,8,1,0,0,Democracy,7,473,1117000,104,32983,68624,15332,0.01,7,3,4,3.5,66814080,0
Philippines,0,0,1995,8,1,0,0,Democracy,8,923,1361000,104,38070,70267,15501,0.01,7,3,4,3.5,68341000,0
Philippines,0,1,1985,-6,0,0,1,Autocracy,2,260,474020,115,22560,54668,12496,0,6,4,4,4,54231000,0
Philippines,0,0,1980,-9,0,0,1,Autocracy,8,430,612230,155,24611,48317,6890,0,5,5,5,5,48035000,0
Philippines,0,0,1982,-7,0,0,1,Autocracy,0,370,909822,157,24811,50783,8076,0,5,5,5,5,50431128,0
Philippines,1,0,1982,-7,0,0,1,Autocracy,0,370,909822,157,24811,50783,8076,0,5,5,5,5,50431128,0
Poland,0,1,1997,9,1,0,0,Democracy,6,11585,3073000,230,141432,38650,11565,0.01,12,1,2,1.5,38650000,0
Poland,0,0,2000,9,1,0,0,Democracy,9,10498,3092000,217,131255,38765,11524,0.01,12,1,2,1.5,38648000,0
Poland,0,0,2000,9,1,0,0,Democracy,9,10498,3092000,217,131255,38765,11524,0.01,12,1,2,1.5,38648000,0
Poland,0,0,1998,9,1,0,0,Democracy,7,9915,3491000,230,131302,38718,11528,0.01,12,1,2,1.5,38666152,0
Poland,0,0,1993,8,1,0,0,Democracy,2,9936,2200000,260,141295,38459,11849,0.01,12,2,2,2,38459000,0
Poland,1,0,1987,-6,0,0,1,Autocracy,40,17145,5900000,441,186390,37664,11335,0.01,6,6,5,5.5,37664000,0
Portugal,0,0,1992,10,1,0,0,Democracy,16,749,1660000,80,20590,9867,1145,0,2,1,1,1,9867000,0
Portugal,0,0,2000,10,1,0,0,Democracy,24,1088,2221000,45,25356,9875,1342,0,2,1,1,1,10008000,0
Portugal,0,0,2000,10,1,0,0,Democracy,24,1088,2221000,45,25356,9875,1342,0,2,1,1,1,10008000,0
Portugal,0,0,2001,10,1,0,0,Democracy,25,728,2226000,44,25362,9875,1368,0,2,1,1,1,10024000,0
Portugal,0,0,1999,10,1,0,0,Democracy,23,1044,2302000,71,25351,9873,1317,0,2,1,1,1,9989000,0
Portugal,0,0,1998,10,1,0,0,Democracy,22,936,2382000,71,25345,9869,1281,0,2,1,1,1,9968000,0
Qatar,1,0,1986,-10,0,0,1,Autocracy,15,493,37250,9,12092,386,217,0,7,5,5,5,387330,0
Qatar,0,0,1986,-10,0,0,1,Autocracy,15,493,45180,9,12092,386,217,0,7,5,5,5,387330,0
Qatar,0,1,1987,-10,0,0,1,Autocracy,16,503,154200,11,11078,414,226,0,7,5,5,5,415310,0
Qatar,0,0,1984,-10,0,0,1,Autocracy,13,475,165940,6,10887,330,204,0,7,5,5,5,327920,0
Qatar,0,1,1992,-10,0,0,1,Autocracy,21,575,37250,8,30529,533,312,0,7,7,5,6,491960,0
Qatar,0,0,1995,-10,0,0,1,Autocracy,24,606,700000,10,32442,548,338,0,7,7,6,6.5,505000,0
Qatar,0,0,1991,-10,0,0,1,Autocracy,20,561,934070,11,18625,503,264,0,7,7,5,6,488000,0
Rumania,0,0,1997,8,1,0,0,Democracy,1,6674,793000,200,55797,22565,7015,0.01,6,2,3,2.5,22554000,0
Rumania,0,0,2000,8,1,0,0,Democracy,4,4770,940000,207,50794,22327,6985,0,6,2,2,2,22435000,0
Rumania,0,0,2000,8,1,0,0,Democracy,4,4770,940000,207,50794,22327,6985,0,6,2,2,2,22435000,0
Rumania,0,0,1993,5,0,1,0,Anocracy,3,5446,834000,200,65376,22755,8800,0.01,6,4,4,4,22755000,0
Rumania,0,1,1988,-8,0,0,1,Autocracy,39,14314,809000,220,121280,23054,6657,0.01,5,7,7,7,23054000,0
